defect_id,audit_id,timestamp_sec,gps_lat,gps_lon,param_id,param_name,defect_type,severity,confidence,description,evidence_frame_path
AUD-20260910-215641-DEF-117,AUD-20260910-215641,5.18,18.520429999999998,73.8567225,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (16.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_117_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-118,AUD-20260910-215641,5.18,18.520429999999998,73.8567225,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_118_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-119,AUD-20260910-215641,5.18,18.520429999999998,73.8567225,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_119_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-120,AUD-20260910-215641,5.29,18.520430599999997,73.85672295,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (17.3% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_120_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-121,AUD-20260910-215641,5.29,18.520430599999997,73.85672295,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_121_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-122,AUD-20260910-215641,5.29,18.520430599999997,73.85672295,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_122_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-123,AUD-20260910-215641,5.39,18.520431199999997,73.8567234,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (17.2% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_123_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-124,AUD-20260910-215641,5.39,18.520431199999997,73.8567234,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_124_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-125,AUD-20260910-215641,5.39,18.520431199999997,73.8567234,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_125_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-126,AUD-20260910-215641,5.49,18.520431799999997,73.85672385000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (13.8% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_126_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-127,AUD-20260910-215641,5.49,18.520431799999997,73.85672385000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_127_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-128,AUD-20260910-215641,5.49,18.520431799999997,73.85672385000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_128_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-129,AUD-20260910-215641,5.6,18.520432399999997,73.85672430000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (10.2% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_129_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-130,AUD-20260910-215641,5.6,18.520432399999997,73.85672430000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_130_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-131,AUD-20260910-215641,5.6,18.520432399999997,73.85672430000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_131_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-132,AUD-20260910-215641,5.7,18.520432999999997,73.85672475,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (11.2% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_132_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-133,AUD-20260910-215641,5.7,18.520432999999997,73.85672475,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_133_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-134,AUD-20260910-215641,5.7,18.520432999999997,73.85672475,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_134_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-135,AUD-20260910-215641,5.8,18.520433599999997,73.8567252,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (15.0% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_135_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-136,AUD-20260910-215641,5.8,18.520433599999997,73.8567252,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_136_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-137,AUD-20260910-215641,5.8,18.520433599999997,73.8567252,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_137_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-138,AUD-20260910-215641,5.91,18.5204342,73.85672565,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (19.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_138_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-139,AUD-20260910-215641,5.91,18.5204342,73.85672565,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_139_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-140,AUD-20260910-215641,5.91,18.5204342,73.85672565,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_140_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-141,AUD-20260910-215641,6.01,18.5204348,73.8567261,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (22.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_141_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-142,AUD-20260910-215641,6.01,18.5204348,73.8567261,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_142_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-143,AUD-20260910-215641,6.01,18.5204348,73.8567261,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_143_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-144,AUD-20260910-215641,6.11,18.5204354,73.85672655,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (25.9% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_144_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-145,AUD-20260910-215641,6.11,18.5204354,73.85672655,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_145_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-146,AUD-20260910-215641,6.11,18.5204354,73.85672655,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_146_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-147,AUD-20260910-215641,6.22,18.520436,73.856727,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (28.3% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_147_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-148,AUD-20260910-215641,6.22,18.520436,73.856727,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_148_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-149,AUD-20260910-215641,6.22,18.520436,73.856727,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_149_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-150,AUD-20260910-215641,6.32,18.5204366,73.85672745000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (30.0% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_150_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-151,AUD-20260910-215641,6.32,18.5204366,73.85672745000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_151_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-152,AUD-20260910-215641,6.32,18.5204366,73.85672745000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_152_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-153,AUD-20260910-215641,6.43,18.5204372,73.85672790000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (28.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_153_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-154,AUD-20260910-215641,6.43,18.5204372,73.85672790000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_154_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-155,AUD-20260910-215641,6.43,18.5204372,73.85672790000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_155_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-215641-DEF-156,AUD-20260910-215641,6.53,18.5204378,73.85672835,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (30.6% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_156_WORN_CROSSING.jpg
AUD-20260910-215641-DEF-157,AUD-20260910-215641,6.53,18.5204378,73.85672835,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_157_MISSING_SIGNAGE.jpg
AUD-20260910-215641-DEF-158,AUD-20260910-215641,6.53,18.5204378,73.85672835,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_158_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-224351-DEF-001,AUD-20260910-224351,0.0,18.5204,73.8567,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_001_MISSING_CROSSING.jpg
AUD-20260910-224351-DEF-002,AUD-20260910-224351,0.0,18.5204,73.8567,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_002_MISSING_SIGNAGE.jpg
AUD-20260910-224351-DEF-003,AUD-20260910-224351,0.0,18.5204,73.8567,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_003_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-224351-DEF-004,AUD-20260910-224351,0.1,18.5204006,73.85670045,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_004_MISSING_CROSSING.jpg
AUD-20260910-224351-DEF-005,AUD-20260910-224351,0.1,18.5204006,73.85670045,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_005_MISSING_SIGNAGE.jpg
AUD-20260910-224351-DEF-006,AUD-20260910-224351,0.1,18.5204006,73.85670045,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_006_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-224351-DEF-007,AUD-20260910-224351,0.21,18.5204012,73.8567009,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_007_MISSING_CROSSING.jpg
AUD-20260910-224351-DEF-008,AUD-20260910-224351,0.21,18.5204012,73.8567009,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_008_MISSING_SIGNAGE.jpg
AUD-20260910-224351-DEF-009,AUD-20260910-224351,0.21,18.5204012,73.8567009,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_009_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-224351-DEF-010,AUD-20260910-224351,0.31,18.5204018,73.85670135000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_010_MISSING_CROSSING.jpg
AUD-20260910-224351-DEF-011,AUD-20260910-224351,0.31,18.5204018,73.85670135000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_011_MISSING_SIGNAGE.jpg
AUD-20260910-224351-DEF-012,AUD-20260910-224351,0.31,18.5204018,73.85670135000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_012_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-224351-DEF-013,AUD-20260910-224351,0.41,18.5204024,73.85670180000001,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_013_MISSING_CROSSING.jpg
AUD-20260910-224351-DEF-014,AUD-20260910-224351,0.41,18.5204024,73.85670180000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_014_MISSING_SIGNAGE.jpg
AUD-20260910-224351-DEF-015,AUD-20260910-224351,0.41,18.5204024,73.85670180000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_015_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-224351-DEF-016,AUD-20260910-224351,0.52,18.520402999999998,73.85670225,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_016_MISSING_CROSSING.jpg
AUD-20260910-224351-DEF-017,AUD-20260910-224351,0.52,18.520402999999998,73.85670225,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_017_MISSING_SIGNAGE.jpg
AUD-20260910-224351-DEF-018,AUD-20260910-224351,0.52,18.520402999999998,73.85670225,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_018_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-224351-DEF-019,AUD-20260910-224351,0.62,18.520403599999998,73.8567027,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_019_MISSING_CROSSING.jpg
AUD-20260910-224351-DEF-020,AUD-20260910-224351,0.62,18.520403599999998,73.8567027,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_020_MISSING_SIGNAGE.jpg
AUD-20260910-224351-DEF-021,AUD-20260910-224351,0.62,18.520403599999998,73.8567027,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_021_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-224351-DEF-022,AUD-20260910-224351,0.73,18.520404199999998,73.85670315,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.36,No marked pedestrian crossing detected within active school zone gate frontage.,E:\SIH\Project\output\evidence_frames\evidence_022_MISSING_CROSSING.jpg
